Startup Name,Total Funding (M$),Number of Investors,Investor Reputation,Growth Rate (%),Revenue (M$),Market Size,Years Since Founded,Success Score,Industry_AgriTech,Industry_Autonomous Vehicles,Industry_Cybersecurity,Industry_EdTech,Industry_FinTech,Industry_GreenTech,Industry_Healthcare,Industry_Quantum Computing
FinHealthInc,1.7458805549791652,-1.393416814166878,1.0064340073885822,0.5989127755056985,1.398634253018552,1,0.212397216748839,52.41,False,False,False,False,False,False,False,True
AgriAIAnalytics,-0.9028299091515462,-0.20347931274341263,-1.0138568738849467,1.0092988459085988,-0.48949104125790216,2,-0.1268954617636832,96.38,False,False,False,False,False,True,False,False
NextHealthAnalytics,1.1598653904404812,-0.20347931274341263,-1.6456706888150578,0.582531818913986,0.36853131419229496,3,-0.8054808187887276,23.93,False,False,False,False,False,True,False,False
HyperDataAI,1.3332438955805843,-0.9174418135974918,-0.9571071300289485,-0.5193030507811958,-1.3209871407726588,1,1.5695679307989276,19.81,False,True,False,False,False,False,False,False
NeuroSphereSolutions,1.3646848709799355,0.27249568782597344,1.116150178843512,-1.1904911932363595,0.7099718393100111,1,-0.1268954617636832,70.89,False,False,False,False,False,False,True,False
InnoFinanceVentures,0.6034089256120522,-0.20347931274341263,0.9421176310184513,0.8760958041496743,1.460868930405546,1,-0.46618814027620536,98.11,False,False,False,False,False,False,False,False
QuantumSphereAnalytics,-0.8389022496366789,-0.20347931274341263,0.8740179383912537,0.6463313340606556,-0.2932647633765054,3,-0.8054808187887276,87.96,False,False,False,False,False,False,True,False
TechSphereSolutions,-0.2904628849655123,1.2244456889647455,-0.8700908561164182,-0.5680148427512879,-0.5360820292470725,2,0.8909825737738833,83.94,False,True,False,False,False,False,False,False
AgriConnectNetwork,-0.6976618590400369,-1.6314043144515709,-1.3732719183062674,-1.4142205740547473,1.6455324813407255,2,0.3820435560051001,71.92,True,False,False,False,False,False,False,False
QuantumAISystems,-0.7358650841372528,-1.393416814166878,-0.9722403950572147,-0.29040073630226726,-1.5355777496862832,3,0.7213362345176223,74.27,False,False,False,False,False,False,True,False
AgriSphereSystems,-0.22186439318510962,1.7004206895341316,-1.1462729428822753,1.2239755928210403,1.3540837462551847,1,0.04275087749257791,61.31,False,True,False,False,False,False,False,False
InnoSphereVentures,0.4269630082378659,0.03450818754128039,0.5486527402835317,0.24844652000406192,-0.4078717922257788,2,-0.29654180101994426,49.61,False,False,False,False,False,False,False,True
NeuroAIAI,0.1257988979824396,0.27249568782597344,-0.5144591279521641,1.5860809490588939,1.5754759592548195,3,1.5695679307989276,69.55,False,False,False,False,False,True,False,False
GreenFinanceVentures,1.6862751581577786,1.4624331892494387,0.9837341098461828,-0.8322655372439118,-0.28680323949479575,3,1.5695679307989276,23.0,False,False,False,False,False,False,True,False
AgriGrowthNetwork,1.589372817126519,0.03450818754128039,0.10600473820674727,-0.5977592112993974,0.6310732319122916,3,-1.4840661758137719,79.28,False,False,False,False,False,False,False,True
InnoFinanceAnalytics,-0.20108964669063795,-0.20347931274341263,0.7605184506792577,-0.5231827510266014,-0.645587855031838,2,-1.653712515070033,72.58,False,False,False,False,True,False,False,False
NextConnectNetwork,-0.6443307145156384,1.2244456889647455,1.25991619661204,1.6541912422560137,1.4074763383303657,2,0.7213362345176223,95.92,False,False,False,True,False,False,False,False
HyperCloudInc,1.5462896180205343,-1.6314043144515709,-0.14747745101671045,-1.6819198909877318,-1.2771167944178925,1,-1.1447734973012498,99.71,False,False,False,False,False,False,True,False
NextAISolutions,0.3611530730339024,0.9864581886800525,-1.4792047735041303,-0.255483434093617,-1.3005823285146283,3,-1.653712515070033,60.7,False,False,False,False,False,False,False,True
InnoHealthNetwork,-1.598086777572233,1.2244456889647455,0.5032529451987332,-0.3485962399833509,0.971833596621407,1,-1.3144198365575108,68.48,False,False,False,False,True,False,False,False
AgriSphereNetwork,1.2678522438630868,-1.393416814166878,-1.49055472227533,-1.0659097075783361,-1.1546879208697074,3,0.3820435560051001,15.76,False,True,False,False,False,False,False,False
QuantumAIAI,0.036704515365209064,-1.6314043144515709,-0.6847083595201582,-0.473177725641374,1.4907959883839912,3,-1.4840661758137719,16.37,False,False,False,False,False,False,False,False
SmartSphereSolutions,-0.8465010663074756,-1.393416814166878,-0.47284264912443214,-0.6184509459415605,1.5506501043408818,2,-1.653712515070033,93.17,True,False,False,False,False,False,False,False
FinEdgeTech,0.04862559472948622,0.9864581886800525,-1.464071508475864,0.7045268377417389,1.3193955654165324,3,0.8909825737738833,85.42,False,False,False,False,False,False,False,False
NeuroFinanceVentures,-0.5664602721185754,-0.6794543133127987,0.03790504557954977,0.6903012701752519,1.182343243083425,1,0.5516898952613611,96.59,True,False,False,False,False,False,False,False
TechCloudHub,-0.9287634853124298,1.2244456889647455,1.2182997177843082,-0.19297715236208302,0.8936151496322888,1,1.5695679307989276,84.57,False,False,True,False,False,False,False,False
QuantumFinanceVentures,0.4848255571989781,-0.6794543133127987,-0.6317419319212267,-1.2857593881513183,0.5997858531166447,2,-1.1447734973012498,32.45,False,False,False,False,False,True,False,False
InnoHealthAnalytics,-0.02185517274001278,-1.6314043144515709,0.620535749167796,0.5527874503658767,-0.7037415699672259,2,-1.3144198365575108,74.4,False,False,False,False,False,False,False,True
FinGrowthSystems,0.9383145704423919,0.03450818754128039,0.8059182457640562,-0.48697221540281604,0.30255575455799505,2,1.3999215915426666,96.24,False,False,False,False,True,False,False,False
SmartCloudInnovations,1.5356931030300653,-0.20347931274341263,0.42380330380033604,-0.5731877764118287,-0.17967797514013384,1,1.0606289130301445,94.86,False,False,False,False,True,False,False,False
SmartGrowthSolutions,0.18024546513741369,1.4624331892494387,0.5259528427411326,0.9476547197871547,-0.3782848144516339,1,-0.46618814027620536,88.73,False,False,False,False,False,True,False,False
SmartEdgeInc,-0.6507443946414483,-0.9174418135974918,1.3053159916968387,-0.3464408509581254,1.1792825212447204,1,-1.3144198365575108,89.07,False,False,False,False,False,True,False,False
InnoConnectHub,-0.5030206100045852,0.9864581886800525,1.6798643011464256,1.0140407017640944,1.3064725176531125,3,-1.653712515070033,65.33,False,False,False,True,False,False,False,False
NeuroGrowthNetwork,-0.9684307026122765,-1.6314043144515709,0.28760391854594103,-1.0779798861195977,1.647232882362228,1,-0.46618814027620536,78.07,True,False,False,False,False,False,False,False
NeuroDataHub,-1.7257329548587343,-0.20347931274341263,1.3393658380104374,0.9131684953835497,-1.2879993609555092,2,0.5516898952613611,45.47,False,False,False,False,False,True,False,False
GreenEdgeAnalytics,0.9657818527203172,-1.6314043144515709,1.2220830340413749,-1.6034637304695303,1.1513959444920785,2,0.3820435560051001,80.16,True,False,False,False,False,False,False,False
TechHealthTech,0.9842560400392268,0.7484706883953595,0.8437514083347214,-0.4434333570932646,0.08864530605297176,1,0.3820435560051001,75.42,False,False,False,False,False,False,True,False
TechSphereInnovations,1.5811465752260234,-0.4414668130281057,-1.4527215597046645,0.10748407775432639,0.7766275593529116,2,1.3999215915426666,11.92,False,False,False,False,False,False,False,False
NextLabSolutions,1.5197983305443623,-0.20347931274341263,-1.6305374237867916,-1.5357845150774552,0.29575415047198494,1,1.3999215915426666,31.3,False,False,False,False,False,False,False,True
AgriGrowthTech,-0.5046937439504487,0.03450818754128039,1.0177839561597823,-1.377578960625917,0.8014534142668492,3,1.3999215915426666,87.73,False,False,False,False,True,False,False,False
GreenAISystems,1.1398574970045303,1.2244456889647455,-0.12477755347431108,-0.6214684905768759,1.0116229805245671,1,-0.9751271580449886,11.39,False,False,True,False,False,False,False,False
QuantumConnectNetwork,1.3137937134599214,-1.6314043144515709,1.5171817020925642,0.2639653209856842,-0.44460045429023426,2,0.7213362345176223,38.31,True,False,False,False,False,False,False,False
GreenLabHub,0.7282665463221142,-1.6314043144515709,0.27625396977474137,-1.1909222710414047,-1.318946659546856,2,0.8909825737738833,97.04,False,False,False,True,False,False,False,False
SmartAIAI,0.25393307266981774,0.9864581886800525,0.181671063348078,1.605479450285921,-1.237667490719033,1,0.212397216748839,51.41,False,False,False,False,False,False,False,True
TechFinanceNetwork,-0.36031622720531253,0.9864581886800525,-1.4338049784193319,1.4597751521806899,0.13999741690234957,2,1.5695679307989276,36.85,False,False,False,False,False,True,False,False
FinAISystems,1.099702282303807,0.27249568782597344,-1.066823301483878,-1.5763058287516911,0.27092829555804726,1,-1.4840661758137719,90.73,False,False,False,False,False,False,True,False
FinDataAI,1.1715773280615256,-0.4414668130281057,-0.556075606779896,1.600306516625381,-0.3663820073011159,1,-1.3144198365575108,55.18,False,False,True,False,False,False,False,False
TechEdgeSystems,-0.484476708771265,0.03450818754128039,-1.5624377311595938,0.8179003004685906,-0.920712740310954,1,-1.653712515070033,28.66,False,False,False,False,False,False,False,False
HyperSphereVentures,-0.014326069983627033,0.9864581886800525,0.8059182457640562,-0.8490775716406692,-0.6177012782791959,1,1.5695679307989276,69.06,False,False,True,False,False,False,False,False
InnoDataHub,0.10669728543383146,1.2244456889647455,-1.1538395753964084,-0.05718764377288781,-1.5879501011485624,3,1.0606289130301445,0.14,False,False,False,False,False,True,False,False
NextEdgeInc,-1.376326815830911,-0.9174418135974918,-0.5144591279521641,-1.0016791146266217,1.3506829442121797,1,1.3999215915426666,9.45,False,True,False,False,False,False,False,False
InnoEdgeInc,-0.976796372341594,0.03450818754128039,-0.654441829463626,0.11222593360982207,-0.4738473518600785,1,-1.1447734973012498,41.6,False,False,False,False,False,False,True,False
HyperLabInc,-1.4364202100531742,-0.6794543133127987,-0.6393085644353598,-0.8111427247967037,-0.6476283362576412,1,-1.3144198365575108,59.17,False,False,False,False,False,False,False,False
TechSphereHub,0.9885783027327075,1.4624331892494387,1.528531650863764,-1.1499698795621234,-1.2869791203426075,2,0.04275087749257791,94.21,False,False,False,True,False,False,False,False
InnoLabSystems,-1.276775346052034,0.03450818754128039,-1.6456706888150578,-0.8508018828608496,1.2527398453736314,1,1.5695679307989276,91.13,False,False,False,False,False,False,False,True
TechConnectHub,1.353809500331823,-1.393416814166878,-0.31772668258470455,0.03678731772693598,0.9466676615031686,3,0.7213362345176223,73.05,False,False,False,False,False,False,False,True
NextFinanceSystems,-0.12203406774858849,-1.6314043144515709,-0.5901254530934948,0.06394521944477477,-0.8152878769777946,1,0.212397216748839,11.53,False,False,False,False,False,False,True,False
QuantumFinanceInnovations,-0.019972897050916295,-0.20347931274341263,-0.9949402925996139,0.7545318631269664,0.885113144524776,3,-0.6358344795324664,38.43,False,False,False,False,False,False,False,True
TechSphereTech,1.6658489812353618,0.7484706883953595,-1.0554733527126785,1.0058502234682383,-0.35924032301080505,3,-0.29654180101994426,93.44,False,False,False,False,False,False,False,True
QuantumHealthAI,0.9846046096112818,-1.6314043144515709,0.16653779831981186,-1.6241554651116932,-1.225764683568515,2,0.5516898952613611,26.51,False,False,True,False,False,False,False,False
NeuroEdgeHub,1.240942672900449,0.5104831881106665,1.3847656330952356,0.7760857533792196,-0.3616208844409087,3,-1.653712515070033,53.7,False,True,False,False,False,False,False,False
SmartEdgeSystems,-1.3126780119736878,-1.393416814166878,-1.4716381409899972,-1.113328266133293,-1.1376839106546817,3,0.5516898952613611,17.35,False,False,False,False,False,False,False,True
AgriLabTech,-1.6839743201265582,0.5104831881106665,-1.5737876799307935,-1.5797544511920516,-1.5689056097077339,2,1.2302752522864056,68.6,False,False,False,False,True,False,False,False
FinSphereSystems,-1.2362018478648444,0.9864581886800525,-1.4224550296481324,-1.3331779467062754,0.33214273233214,1,1.3999215915426666,65.55,False,False,False,False,True,False,False,False
NeuroFinanceAI,0.37628099246108443,0.5104831881106665,-0.9949402925996139,-1.3659398598897003,-0.03786452994681943,1,-1.1447734973012498,88.93,False,False,False,False,False,True,False,False
AgriCloudSolutions,-0.028408280694644728,-1.6314043144515709,-0.6279586156641602,-0.6132780122810196,-0.6115798346017866,3,1.5695679307989276,81.49,False,False,False,False,False,False,False,True
TechDataSystems,1.6030367443510705,-0.4414668130281057,-1.2105893192524062,1.3149330096855487,0.7018099144067989,3,1.2302752522864056,0.79,False,False,False,False,False,True,False,False
GreenConnectHub,1.1432037648962574,0.03450818754128039,-1.5548710986454608,-1.5474236158136718,0.3450657800955593,1,0.3820435560051001,96.1,False,False,False,True,False,False,False,False
FinDataInc,-1.3317099106078847,-0.4414668130281057,-1.172756156681741,1.655484475671149,0.9187810847505267,2,0.7213362345176223,94.79,True,False,False,False,False,False,False,False
SmartDataSystems,1.3556220621065083,-1.6314043144515709,0.29895386731714074,-0.6438845364392192,1.2666831337499527,2,-1.3144198365575108,71.59,False,True,False,False,False,False,False,False
NextAIInc,0.4815490032216619,-0.20347931274341263,1.717697463717091,-0.6895787837739958,-0.9761458136119378,1,1.3999215915426666,18.45,False,False,False,False,False,False,False,False
TechGrowthInc,0.2985499778928437,-0.4414668130281057,-1.0895231990262773,0.4639854225265936,0.5487738224715676,2,0.8909825737738833,5.13,False,False,False,False,False,True,False,False
FinAIHub,1.2305552996532132,-1.1554293138821847,0.2724706535176749,-1.6797645019625063,-0.20654431127987444,3,0.212397216748839,18.09,False,True,False,False,False,False,False,False
NextHealthSolutions,-0.18373088200230447,-0.20347931274341263,0.7643017669363242,0.8174692226635457,-0.8316117267842192,1,-1.653712515070033,8.82,False,False,False,True,False,False,False,False
InnoSphereInc,-0.9779117949721696,-1.1554293138821847,0.6508022792243283,1.6063416058960118,-0.038544690355420325,2,-1.3144198365575108,35.82,False,True,False,False,False,False,False,False
QuantumHealthVentures,0.08132142058823505,-1.1554293138821847,-0.3706931101836359,-1.4581905101693438,0.24236155839680423,1,0.212397216748839,7.53,False,False,False,False,False,False,True,False
NeuroCloudTech,1.4427644551202312,-0.20347931274341263,0.6318856979389956,-0.8973582858057163,0.6212109059875769,3,-1.3144198365575108,98.01,True,False,False,False,False,False,False,False
NeuroFinanceHub,-0.27442868465098724,0.7484706883953595,1.551231548406163,0.8433338909662496,-1.5920310636001684,2,-0.6358344795324664,36.14,False,False,False,False,False,False,True,False
FinSphereNetwork,-0.9055487518135742,-0.20347931274341263,0.3292203973736727,-0.8257993701682358,0.3477864217299636,3,-0.6358344795324664,81.04,False,False,False,False,False,False,False,False
NextFinanceSolutions,-0.5047634578648597,0.03450818754128039,-1.3619219695350677,-1.6836442022079119,-0.6037579899028749,3,-0.46618814027620536,6.53,False,True,False,False,False,False,False,False
SmartHealthInc,-1.4312613803867618,-1.1554293138821847,-1.6229707912726583,1.5334894568433954,-0.3106088537958316,2,0.7213362345176223,64.69,False,False,False,False,False,False,False,True
QuantumCloudSolutions,1.4292399557245015,-0.4414668130281057,-0.15504408353084337,1.2386322381925727,1.4268609099754945,3,-0.9751271580449886,25.55,False,False,False,False,False,True,False,False
